3114.3094870000	12135.9743993000
3114.3094870000	12135.9743994000
3114.3102413000	12135.9704208000
3114.3102361000	12135.9704234000
3114.3102343000	12135.9704245000
3114.3102341000	12135.9704241000
3114.3102339000	12135.9704247000
3114.3102335000	12135.9704239000
3114.3102343000	12135.9704235000
3114.3102328000	12135.9704244000
3114.3102373000	12135.9704246000
3114.3102364000	12135.9704250000
3114.3102336000	12135.9704292000
3114.3102295000	12135.9704351000
3114.3102220000	12135.9704480000
3114.3102040000	12135.9704733000
3114.3101815000	12135.9705138000
3114.3101540000	12135.9705678000
3114.3101181000	12135.9706317000
3114.3100747000	12135.9707106000
3114.3100266000	12135.9708058000
3114.3099657000	12135.9709265000
3114.3098983000	12135.9710698000
3114.3098195000	12135.9712424000
3114.3097308000	12135.9714457000
3114.3096391000	12135.9716769000
3114.3095387000	12135.9719460000
3114.3094334000	12135.9722519000
3114.3093156000	12135.9725969000
3114.3091959000	12135.9729718000
3114.3090665000	12135.9733698000
3114.3089329000	12135.9737905000
3114.3087944000	12135.9742312000
3114.3086445000	12135.9746819000
3114.3084917000	12135.9751507000
3114.3083214000	12135.9756189000
3114.3081463000	12135.9761013000
3114.3079487000	12135.9765921000
3114.3077430000	12135.9770975000
3114.3075081000	12135.9776095000
3114.3072739000	12135.9781430000
3114.3070088000	12135.9786868000
3114.3067185000	12135.9792421000
3114.3064132000	12135.9798174000
3114.3060887000	12135.9804135000
3114.3057506000	12135.9810295000
3114.3053993000	12135.9816668000
3114.3050354000	12135.9823247000
3114.3046609000	12135.9830004000
3114.3042768000	12135.9836887000
3114.3038859000	12135.9843865000
3114.3034801000	12135.9850943000
3114.3030664000	12135.9858227000
3114.3026394000	12135.9865568000
3114.3021989000	12135.9873130000
3114.3017442000	12135.9880945000
3114.3012736000	12135.9888834000
3114.3007945000	12135.9897007000
3114.3003016000	12135.9905361000
3114.2998010000	12135.9913874000
3114.2992909000	12135.9922643000
3114.2987674000	12135.9931480000
3114.2982410000	12135.9940520000
3114.2977049000	12135.9949730000
3114.2971604000	12135.9959071000
3114.2966118000	12135.9968582000
3114.2960606000	12135.9978317000
3114.2954977000	12135.9988136000
3114.2949318000	12135.9998110000
3114.2943649000	12136.0008175000
3114.2937916000	12136.0018404000
3114.2932147000	12136.0028822000
3114.2926345000	12136.0039354000
3114.2920438000	12136.0049979000
3114.2914480000	12136.0060809000
3114.2908459000	12136.0071738000
3114.2902383000	12136.0082792000
3114.2896233000	12136.0093958000
3114.2890017000	12136.0105237000
3114.2883773000	12136.0116650000
3114.2877466000	12136.0128190000
3114.2871128000	12136.0139882000
3114.2864739000	12136.0151676000
3114.2858337000	12136.0163595000
3114.2851894000	12136.0175692000
3114.2845412000	12136.0187878000
3114.2838897000	12136.0200203000
3114.2832326000	12136.0212637000
3114.2825756000	12136.0225194000
3114.2819190000	12136.0237879000
3114.2812574000	12136.0250696000
3114.2805947000	12136.0263639000
3114.2799325000	12136.0276698000
3114.2792653000	12136.0289837000
3114.2786015000	12136.0303073000
3114.2779281000	12136.0316371000
3114.2772593000	12136.0329720000
3114.2765884000	12136.0343187000
3114.2759140000	12136.0356654000
3114.2752455000	12136.0370132000
3114.2745855000	12136.0383747000
3114.2739203000	12136.0397352000
3114.2732625000	12136.0411016000
3114.2726090000	12136.0424691000
3114.2719539000	12136.0438393000
3114.2713022000	12136.0452171000
3114.2706511000	12136.0465972000
3114.2700078000	12136.0479817000
3114.2693620000	12136.0493723000
3114.2687135000	12136.0507608000
3114.2680683000	12136.0521563000
3114.2674176000	12136.0535503000
3114.2667714000	12136.0549510000
3114.2661236000	12136.0563553000
3114.2654781000	12136.0577674000
3114.2648324000	12136.0591837000
3114.2641854000	12136.0606003000
3114.2635441000	12136.0620240000
3114.2629022000	12136.0634518000
3114.2622648000	12136.0648889000
3114.2616242000	12136.0663264000
3114.2609898000	12136.0677715000
3114.2603518000	12136.0692214000
3114.2597230000	12136.0706799000
3114.2590924000	12136.0721449000
3114.2584635000	12136.0736102000
3114.2578388000	12136.0750808000
3114.2572159000	12136.0765511000
3114.2565958000	12136.0780241000
3114.2559718000	12136.0795004000
3114.2553571000	12136.0809774000
3114.2547522000	12136.0824618000
3114.2541435000	12136.0839459000
3114.2535422000	12136.0854369000
3114.2529490000	12136.0869322000
3114.2523454000	12136.0884266000
3114.2517712000	12136.0899317000
3114.2511817000	12136.0914403000
3114.2505941000	12136.0929570000
3114.2500039000	12136.0944758000
3114.2494185000	12136.0960055000
