31.1429952969	121.3599828666	127.02861
31.1430114509	121.3599533588	127.02861
31.1430086656	121.3599580079	127.02861
31.1430049212	121.3599648919	127.02861
31.1430015094	121.3599701165	127.02861
31.1429979621	121.3599757889	127.02861
31.1430150515	121.3599455937	127.02861
31.1430121995	121.3599517444	127.02861
31.1430109977	121.3599506851	127.02861
31.1429880771	121.3598474968	127.02861
31.1429896145	121.3598444446	127.02861
31.1429908932	121.3598438830	127.02861
31.1429914202	121.3598418894	127.02861
31.1429940776	121.3598380841	127.02861
31.1429951745	121.3598361808	127.02861
31.1429970741	121.3598331261	127.02861
31.1429985166	121.3598306157	127.02861
31.1429997831	121.3598287545	127.02861
31.1430013602	121.3598262189	127.02861
31.1430022406	121.3598243502	127.02861
31.1430034301	121.3598238711	127.02861
31.1430033614	121.3598228158	127.02861
31.1430047061	121.3598206598	127.02861
31.1430051643	121.3598192468	127.02861
31.1430366837	121.3598399698	127.02861
31.1430358433	121.3598407997	127.02861
31.1430059556	121.3598190597	127.02861
31.1430066513	121.3598175276	127.02861
31.1430078361	121.3598157178	127.02861
31.1430392195	121.3598364057	127.02861
31.1430384917	121.3598367966	127.02861
31.1430374428	121.3598383772	127.02861
31.1430365999	121.3598391299	127.02861
31.1430086713	121.3598145147	127.02861
31.1430097097	121.3598128439	127.02861
31.1430104642	121.3598114034	127.02861
31.1430408749	121.3598333460	127.02861
31.1430400017	121.3598344551	127.02861
31.1430392050	121.3598353842	127.02861
31.1430114137	121.3598102302	127.02861
31.1430123090	121.3598087862	127.02861
31.1430122534	121.3598081201	127.02861
31.1430430096	121.3598303246	127.02861
31.1430422689	121.3598310533	127.02861
31.1430414939	121.3598320932	127.02861
31.1430408433	121.3598324091	127.02861
31.1430132055	121.3598077518	127.02861
31.1430133461	121.3598069926	127.02861
31.1430137863	121.3598059499	127.02861
31.1430441276	121.3598284317	127.02861
31.1430434916	121.3598291530	127.02861
31.1430428961	121.3598296852	127.02861
31.1430156885	121.3598033666	127.02861
31.1430160604	121.3598024542	127.02861
31.1430344739	121.3598165497	127.02861
31.1430327168	121.3598150011	127.02861
31.1430308366	121.3598135750	127.02861
31.1430291478	121.3598118555	127.02861
31.1430168125	121.3598016812	127.02861
31.1430171539	121.3598008269	127.02861
31.1430174847	121.3597999990	127.02861
31.1430359972	121.3598148049	127.02861
31.1430343146	121.3598133219	127.02861
31.1430310406	121.3598102258	127.02861
31.1430181479	121.3597992851	127.02861
31.1430183510	121.3597986244	127.02861
31.1430140256	121.3599467931	127.02861
31.1430074878	121.3599594363	127.02861
31.1429988589	121.3599765793	127.02861
31.1429925844	121.3598405432	127.02861
31.1429943077	121.3598375573	127.02861
31.1429983274	121.3598310628	127.02861
31.1430018509	121.3598255782	127.02861
31.1430358103	121.3598411715	127.02861
31.1430343000	121.3598427430	127.02861
31.1430032140	121.3598231810	127.02861
31.1430058420	121.3598189595	127.02861
31.1430081672	121.3598152243	127.02861
31.1430412281	121.3598324497	127.02861
31.1430392540	121.3598357610	127.02861
31.1430371821	121.3598388893	127.02861
31.1430091280	121.3598134218	127.02861
31.1430113482	121.3598101725	127.02861
31.1430125129	121.3598077407	127.02861
31.1430437832	121.3598286358	127.02861
31.1430420081	121.3598316758	127.02861
31.1430128901	121.3598080731	127.02861
31.1430140417	121.3598058949	127.02861
31.1430157173	121.3598033919	127.02861
31.1430457801	121.3598253810	127.02861
31.1430445706	121.3598273388	127.02861
31.1430351833	121.3598147269	127.02861
31.1430333155	121.3598135135	127.02861
31.1430316071	121.3598120078	127.02861
31.1430168403	121.3598017056	127.02861
31.1430181771	121.3597997384	127.02861
31.1430185284	121.3597983685	127.02861
31.1430130603	121.3599998408	118.13590
31.1430116030	121.3599989303	118.13590
31.1430091681	121.3600024311	118.13590
31.1430318889	121.3599799187	118.13590
31.1429338438	121.3599302060	118.13590
31.1429387960	121.3599217540	118.13590
31.1429413976	121.3599163750	118.13590
31.1429428509	121.3599123521	118.13590
31.1430132482	121.3599314543	118.13590
31.1429454296	121.3599108175	118.13590
31.1429467204	121.3599071035	118.13590
31.1429512418	121.3599002173	118.13590
31.1429530808	121.3598962862	118.13590
31.1430206157	121.3599199746	118.13590
31.1430191851	121.3599220295	118.13590
31.1430176257	121.3599241293	118.13590
31.1430159292	121.3599262769	118.13590
31.1430140732	121.3599296175	118.13590
31.1429557198	121.3598943255	118.13590
31.1429566929	121.3598914831	118.13590
31.1429602564	121.3598862210	118.13590
31.1430267886	121.3599099372	118.13590
31.1430255568	121.3599115612	118.13590
31.1430242779	121.3599132472	118.13590
31.1430227452	121.3599157544	118.13590
31.1430214144	121.3599176428	118.13590
31.1429632005	121.3598822016	118.13590
31.1429643880	121.3598792927	118.13590
31.1429671767	121.3598750852	118.13590
31.1429678367	121.3598731039	118.13590
31.1430292684	121.3599062299	118.13590
31.1430283447	121.3599071101	118.13590
31.1430272365	121.3599086697	118.13590
31.1429692892	121.3598724640	118.13590
31.1429688769	121.3598714467	118.13590
31.1429712191	121.3598678379	118.13590
31.1429725257	121.3598652753	118.13590
31.1429737930	121.3598634976	118.13590
31.1429757551	121.3598604884	118.13590
31.1429772826	121.3598580547	118.13590
31.1429780117	121.3598568931	118.13590
31.1429791790	121.3598550334	118.13590
31.1430385403	121.3598728460	118.13590
31.1430228524	121.3598456522	118.13590
31.1430208364	121.3598446018	118.13590
31.1430335406	121.3598491551	118.13590
31.1430242391	121.3598437236	118.13590
31.1430223806	121.3598425624	118.13590
31.1430154994	121.3598380724	118.13590
31.1430098592	121.3599930322	118.13590
31.1429365754	121.3599259733	118.13590
31.1430196906	121.3599213489	118.13590
31.1430163457	121.3599265371	118.13590
31.1429495180	121.3599045532	118.13590
31.1429533018	121.3598964243	118.13590
31.1429586532	121.3598872831	118.13590
31.1430287417	121.3599051850	118.13590
31.1430263239	121.3599104349	118.13590
31.1430235713	121.3599153875	118.13590
31.1430208731	121.3599182356	118.13590
31.1429642388	121.3598800942	118.13590
31.1429684797	121.3598727273	118.13590
31.1429718931	121.3598668842	118.13590
31.1429728211	121.3598648067	118.13590
31.1429774300	121.3598581468	118.13590
31.1429788486	121.3598548269	118.13590
31.1430340816	121.3598520486	118.13590
31.1430336605	121.3598503842	118.13590
31.1430232774	121.3598440933	118.13590
31.1430224879	121.3598428212	118.13590
31.1430213483	121.3598430857	118.13590
31.1428590566	121.3600472473	113.29830
31.1428645528	121.3600360565	113.29830
31.1428731256	121.3600235941	113.29830
31.1428797213	121.3600119243	113.29830
31.1428856498	121.3600014350	113.29830
31.1428892913	121.3599940247	113.29830
31.1428936148	121.3599876093	113.29830
31.1428998481	121.3599776991	113.29830
31.1429039757	121.3599703373	113.29830
31.1429063854	121.3599649812	113.29830
31.1430157989	121.3599878120	113.29830
31.1430147333	121.3599857788	113.29830
31.1430131202	121.3599879875	113.29830
31.1430112713	121.3599901853	113.29830
31.1429128108	121.3599543599	113.29830
31.1429172617	121.3599477920	113.29830
31.1430196201	121.3599771300	113.29830
31.1430182745	121.3599790934	113.29830
31.1430167177	121.3599810385	113.29830
31.1430149650	121.3599844240	113.29830
31.1430140092	121.3599824965	113.29830
31.1429740315	121.3599171711	113.29830
31.1429786187	121.3599108714	113.29830
31.1429777291	121.3599110953	113.29830
31.1429831781	121.3599033880	113.29830
31.1429820705	121.3599039615	113.29830
31.1430193273	121.3599105526	113.29830
31.1430184747	121.3599114896	113.29830
31.1430174782	121.3599128720	113.29830
